filename,time_len
aaaaajjy_s001_t000_preprocessed.pt,301250
aaaaajkd_s001_t000_preprocessed.pt,302750
aaaaajil_s001_t001_preprocessed.pt,295750
aaaaajil_s002_t001_preprocessed.pt,296500
aaaaajil_s004_t000_preprocessed.pt,345000
aaaaajil_s003_t000_preprocessed.pt,368500
aaaaajka_s001_t001_preprocessed.pt,284000
aaaaajim_s001_t000_preprocessed.pt,345250
aaaaajiq_s003_t000_preprocessed.pt,315750
aaaaajiq_s004_t001_preprocessed.pt,898500
aaaaajiq_s004_t000_preprocessed.pt,4750
aaaaajiq_s001_t000_preprocessed.pt,300750
aaaaajiq_s002_t000_preprocessed.pt,301000
aaaaajlr_s002_t000_preprocessed.pt,2500
aaaaajlr_s002_t001_preprocessed.pt,185250
aaaaajlr_s002_t002_preprocessed.pt,97750
aaaaajlr_s002_t003_preprocessed.pt,79750
aaaaajlr_s001_t001_preprocessed.pt,330000
aaaaajlr_s003_t000_preprocessed.pt,306500
aaaaajjj_s002_t001_preprocessed.pt,291250
aaaaajjj_s002_t002_preprocessed.pt,455500
aaaaajjj_s001_t001_preprocessed.pt,297250
aaaaajjo_s001_t001_preprocessed.pt,301750
aaaaajlb_s001_t000_preprocessed.pt,133500
aaaaajlb_s001_t001_preprocessed.pt,167000
aaaaajjz_s002_t000_preprocessed.pt,32000
aaaaajjz_s002_t001_preprocessed.pt,274750
aaaaajjz_s001_t000_preprocessed.pt,325000
aaaaajjz_s003_t002_preprocessed.pt,150250
aaaaajjz_s003_t001_preprocessed.pt,150250
aaaaajjz_s003_t004_preprocessed.pt,150250
aaaaajjz_s003_t003_preprocessed.pt,150250
aaaaajjz_s003_t000_preprocessed.pt,150250
aaaaajjz_s004_t000_preprocessed.pt,365000
aaaaajlj_s001_t000_preprocessed.pt,907250
aaaaajlj_s002_t002_preprocessed.pt,866750
aaaaajlj_s002_t000_preprocessed.pt,5250
aaaaajlj_s002_t001_preprocessed.pt,2500
aaaaajlg_s001_t001_preprocessed.pt,97500
aaaaajlg_s001_t000_preprocessed.pt,204500
aaaaajjv_s001_t001_preprocessed.pt,299250
aaaaajju_s001_t000_preprocessed.pt,300500
aaaaajkw_s001_t000_preprocessed.pt,301750
aaaaajkb_s001_t000_preprocessed.pt,300750
aaaaajmd_s001_t000_preprocessed.pt,323500
aaaaajio_s001_t000_preprocessed.pt,336000
aaaaajje_s001_t000_preprocessed.pt,318250
aaaaajke_s001_t001_preprocessed.pt,295000
aaaaajji_s001_t000_preprocessed.pt,302250
aaaaajir_s001_t001_preprocessed.pt,295500
aaaaajly_s001_t000_preprocessed.pt,352000
aaaaajlh_s003_t001_preprocessed.pt,46250
aaaaajlh_s003_t003_preprocessed.pt,166750
aaaaajlh_s003_t002_preprocessed.pt,85500
aaaaajlh_s002_t000_preprocessed.pt,301750
aaaaajlh_s001_t000_preprocessed.pt,310500
aaaaajki_s001_t000_preprocessed.pt,395750
aaaaajlq_s002_t001_preprocessed.pt,296000
aaaaajlq_s001_t000_preprocessed.pt,345250
aaaaajjw_s001_t001_preprocessed.pt,332250
aaaaajik_s001_t000_preprocessed.pt,303500
aaaaajik_s002_t000_preprocessed.pt,312250
aaaaajik_s003_t000_preprocessed.pt,330750
aaaaajjn_s001_t000_preprocessed.pt,303750
aaaaajip_s001_t001_preprocessed.pt,167750
aaaaajip_s001_t000_preprocessed.pt,133500
aaaaajip_s002_t002_preprocessed.pt,685500
aaaaajip_s002_t000_preprocessed.pt,1500
aaaaajip_s002_t001_preprocessed.pt,18750
aaaaajkh_s001_t000_preprocessed.pt,423500
aaaaajlv_s003_t001_preprocessed.pt,293500
aaaaajlv_s002_t000_preprocessed.pt,301000
aaaaajlv_s001_t000_preprocessed.pt,5250
aaaaajlv_s001_t001_preprocessed.pt,366250
aaaaajjb_s001_t001_preprocessed.pt,299500
aaaaajjt_s001_t000_preprocessed.pt,310000
aaaaajkc_s001_t000_preprocessed.pt,301000
aaaaajlo_s002_t000_preprocessed.pt,300750
aaaaajlo_s001_t001_preprocessed.pt,301500
aaaaajlo_s001_t000_preprocessed.pt,2500
aaaaajky_s001_t000_preprocessed.pt,301500
aaaaajkq_s001_t000_preprocessed.pt,300000
aaaaajkr_s002_t000_preprocessed.pt,324750
aaaaajkr_s001_t002_preprocessed.pt,39250
aaaaajkr_s001_t001_preprocessed.pt,323750
aaaaajiv_s001_t001_preprocessed.pt,130500
aaaaajiv_s001_t002_preprocessed.pt,6000
aaaaajiv_s001_t000_preprocessed.pt,123500
aaaaajjh_s001_t001_preprocessed.pt,299750
aaaaajkz_s001_t001_preprocessed.pt,297500
aaaaajko_s002_t000_preprocessed.pt,339750
aaaaajko_s001_t000_preprocessed.pt,301500
aaaaajjq_s001_t001_preprocessed.pt,299000
aaaaajld_s001_t002_preprocessed.pt,107750
aaaaajld_s001_t001_preprocessed.pt,189500
aaaaajjr_s001_t000_preprocessed.pt,306500
aaaaajla_s001_t000_preprocessed.pt,300750
aaaaajjk_s001_t000_preprocessed.pt,346250
aaaaajjc_s001_t001_preprocessed.pt,52250
aaaaajjc_s001_t002_preprocessed.pt,253250
aaaaaeol_s001_t000_preprocessed.pt,536500
aaaaaeoe_s002_t000_preprocessed.pt,301750
aaaaaeoe_s001_t000_preprocessed.pt,301000
aaaaaeof_s001_t000_preprocessed.pt,318000
aaaaaeog_s003_t000_preprocessed.pt,308250
aaaaaeog_s001_t001_preprocessed.pt,300000
aaaaaeog_s001_t000_preprocessed.pt,1750
aaaaaeog_s002_t000_preprocessed.pt,300500
aaaaaemr_s002_t001_preprocessed.pt,298750
aaaaaemr_s001_t001_preprocessed.pt,47500
aaaaaemr_s001_t002_preprocessed.pt,13500
aaaaaemr_s001_t004_preprocessed.pt,207250
aaaaaemr_s001_t003_preprocessed.pt,65250
aaaaaemw_s001_t001_preprocessed.pt,376000
aaaaaelr_s001_t000_preprocessed.pt,301000
aaaaaelr_s002_t000_preprocessed.pt,311750
aaaaaenr_s001_t001_preprocessed.pt,169000
aaaaaenr_s001_t002_preprocessed.pt,201250
aaaaaels_s008_t002_preprocessed.pt,194000
aaaaaels_s008_t000_preprocessed.pt,1072000
aaaaaels_s005_t000_preprocessed.pt,646500
aaaaaels_s001_t000_preprocessed.pt,315750
aaaaaels_s003_t002_preprocessed.pt,6250
aaaaaels_s003_t001_preprocessed.pt,4439000
aaaaaels_s003_t000_preprocessed.pt,2449750
aaaaaels_s004_t006_preprocessed.pt,150250
aaaaaels_s004_t005_preprocessed.pt,75000
aaaaaels_s004_t002_preprocessed.pt,36500
aaaaaels_s004_t008_preprocessed.pt,150250
aaaaaels_s004_t001_preprocessed.pt,8000
aaaaaels_s004_t009_preprocessed.pt,150250
aaaaaels_s004_t004_preprocessed.pt,150250
aaaaaels_s004_t007_preprocessed.pt,75000
aaaaaels_s004_t003_preprocessed.pt,150250
aaaaaels_s004_t000_preprocessed.pt,30500
aaaaaels_s002_t001_preprocessed.pt,19000
aaaaaels_s002_t002_preprocessed.pt,344500
aaaaaels_s007_t001_preprocessed.pt,1507250
aaaaaels_s007_t000_preprocessed.pt,600000
aaaaaels_s006_t014_preprocessed.pt,170750
aaaaaels_s006_t005_preprocessed.pt,166750
aaaaaels_s006_t015_preprocessed.pt,172000
aaaaaels_s006_t002_preprocessed.pt,165750
aaaaaels_s006_t009_preprocessed.pt,167500
aaaaaels_s006_t007_preprocessed.pt,165250
aaaaaels_s006_t013_preprocessed.pt,169750
aaaaaels_s006_t012_preprocessed.pt,172000
aaaaaels_s006_t003_preprocessed.pt,169250
aaaaaels_s006_t006_preprocessed.pt,165000
aaaaaels_s006_t010_preprocessed.pt,75000
aaaaaels_s006_t000_preprocessed.pt,75000
aaaaaels_s006_t011_preprocessed.pt,170750
aaaaaels_s006_t004_preprocessed.pt,75000
aaaaaels_s006_t016_preprocessed.pt,75000
aaaaaels_s006_t008_preprocessed.pt,169000
aaaaaels_s006_t001_preprocessed.pt,28250
aaaaaeon_s001_t001_preprocessed.pt,245250
aaaaaeon_s001_t002_preprocessed.pt,9000
aaaaaeon_s001_t000_preprocessed.pt,77500
aaaaaeni_s001_t000_preprocessed.pt,304750
aaaaaeme_s001_t001_preprocessed.pt,448500
aaaaaeny_s001_t000_preprocessed.pt,300000
aaaaaeou_s001_t001_preprocessed.pt,294750
aaaaaema_s001_t000_preprocessed.pt,301750
aaaaaenw_s001_t000_preprocessed.pt,299250
aaaaaelx_s001_t004_preprocessed.pt,152250
aaaaaelx_s001_t003_preprocessed.pt,59250
aaaaaelx_s001_t002_preprocessed.pt,85250
aaaaaemz_s001_t003_preprocessed.pt,53000
aaaaaemz_s001_t004_preprocessed.pt,321000
aaaaaemz_s001_t002_preprocessed.pt,99250
aaaaaenx_s001_t001_preprocessed.pt,293250
aaaaaelp_s007_t000_preprocessed.pt,302250
aaaaaelp_s003_t000_preprocessed.pt,300500
aaaaaelp_s006_t000_preprocessed.pt,303000
aaaaaelp_s004_t001_preprocessed.pt,296250
aaaaaelp_s002_t000_preprocessed.pt,300750
aaaaaelp_s001_t000_preprocessed.pt,379500
aaaaaelp_s005_t000_preprocessed.pt,300750
aaaaaeoy_s001_t000_preprocessed.pt,360500
aaaaaenh_s001_t002_preprocessed.pt,353000
aaaaaely_s001_t002_preprocessed.pt,317250
aaaaaeos_s001_t000_preprocessed.pt,356500
aaaaaelo_s002_t000_preprocessed.pt,364000
aaaaaelo_s001_t002_preprocessed.pt,696750
aaaaaelo_s001_t001_preprocessed.pt,146750
aaaaaeow_s001_t002_preprocessed.pt,197750
aaaaaeow_s001_t001_preprocessed.pt,6000
aaaaaeow_s001_t000_preprocessed.pt,121500
aaaaaenq_s002_t000_preprocessed.pt,348500
aaaaaenq_s004_t005_preprocessed.pt,303000
aaaaaenq_s004_t002_preprocessed.pt,2000
aaaaaenq_s004_t003_preprocessed.pt,1500
aaaaaenq_s004_t001_preprocessed.pt,1250
aaaaaenq_s004_t000_preprocessed.pt,16750
aaaaaenq_s004_t004_preprocessed.pt,1750
aaaaaenq_s001_t000_preprocessed.pt,309000
aaaaaenq_s003_t000_preprocessed.pt,332000
aaaaaenq_s005_t002_preprocessed.pt,150250
aaaaaenq_s005_t006_preprocessed.pt,75000
aaaaaenq_s005_t007_preprocessed.pt,150250
aaaaaenq_s005_t008_preprocessed.pt,270750
aaaaaenq_s005_t004_preprocessed.pt,75000
aaaaaenq_s005_t005_preprocessed.pt,150250
aaaaaenq_s005_t003_preprocessed.pt,75000
aaaaaenq_s005_t000_preprocessed.pt,75000
aaaaaenq_s005_t001_preprocessed.pt,150250
aaaaaenq_s006_t000_preprocessed.pt,297000
aaaaaenq_s006_t002_preprocessed.pt,427250
aaaaaemd_s002_t002_preprocessed.pt,215250
aaaaaemd_s002_t001_preprocessed.pt,29250
aaaaaemd_s002_t000_preprocessed.pt,73750
aaaaaemd_s001_t000_preprocessed.pt,301500
aaaaaelw_s001_t001_preprocessed.pt,319250
aaaaaeno_s001_t000_preprocessed.pt,300000
aaaaaeop_s001_t001_preprocessed.pt,148250
aaaaaeop_s001_t002_preprocessed.pt,148000
aaaaaepf_s001_t001_preprocessed.pt,330000
aaaaaeoz_s001_t000_preprocessed.pt,308750
aaaaaeoh_s001_t001_preprocessed.pt,55000
aaaaaeoh_s001_t003_preprocessed.pt,241500
aaaaaeoh_s001_t002_preprocessed.pt,5750
aaaaaeoh_s001_t000_preprocessed.pt,7500
aaaaaemy_s001_t000_preprocessed.pt,300000
aaaaaemv_s001_t001_preprocessed.pt,113250
aaaaaemv_s001_t002_preprocessed.pt,57750
aaaaaemv_s001_t003_preprocessed.pt,509500
aaaaaemt_s001_t000_preprocessed.pt,360000
aaaaaeln_s001_t008_preprocessed.pt,1750
aaaaaeln_s001_t007_preprocessed.pt,28750
aaaaaeln_s001_t002_preprocessed.pt,13000
aaaaaeln_s001_t010_preprocessed.pt,4750
aaaaaeln_s001_t005_preprocessed.pt,52000
aaaaaeln_s001_t000_preprocessed.pt,562250
aaaaaeln_s001_t015_preprocessed.pt,1973750
aaaaaeln_s001_t014_preprocessed.pt,192250
aaaaaeln_s001_t013_preprocessed.pt,81500
aaaaaeln_s001_t009_preprocessed.pt,4500
aaaaaeln_s001_t006_preprocessed.pt,2000
aaaaaeln_s001_t011_preprocessed.pt,93000
aaaaaeln_s001_t012_preprocessed.pt,36750
aaaaaeln_s001_t004_preprocessed.pt,2250
aaaaaeox_s001_t000_preprocessed.pt,360750
aaaaaell_s001_t001_preprocessed.pt,307750
aaaaaenl_s001_t001_preprocessed.pt,367750
aaaaaeom_s002_t001_preprocessed.pt,294500
aaaaaeom_s001_t000_preprocessed.pt,330500
aaaaaeom_s003_t001_preprocessed.pt,286250
aaaaaemp_s001_t004_preprocessed.pt,203500
aaaaaemp_s001_t003_preprocessed.pt,61000
aaaaaemp_s001_t002_preprocessed.pt,86750
aaaaaelm_s001_t001_preprocessed.pt,424750
aaaaaepc_s001_t001_preprocessed.pt,447750
aaaaaenm_s002_t001_preprocessed.pt,2750
aaaaaenm_s002_t002_preprocessed.pt,50250
aaaaaenm_s002_t005_preprocessed.pt,60000
aaaaaenm_s002_t000_preprocessed.pt,60250
aaaaaenm_s002_t003_preprocessed.pt,1750
aaaaaenm_s001_t002_preprocessed.pt,296500
aaaaaeor_s002_t000_preprocessed.pt,345500
aaaaaeor_s001_t000_preprocessed.pt,302500
aaaaaelq_s001_t000_preprocessed.pt,300250
aaaaaelu_s002_t000_preprocessed.pt,328000
aaaaaelu_s004_t000_preprocessed.pt,301250
aaaaaelu_s003_t000_preprocessed.pt,309000
aaaaaelu_s001_t001_preprocessed.pt,304250
aaaaaenp_s001_t000_preprocessed.pt,116000
aaaaaenp_s001_t001_preprocessed.pt,63750
aaaaaenp_s001_t002_preprocessed.pt,121250
aaaaaeoa_s001_t000_preprocessed.pt,300750
aaaaaeoa_s002_t001_preprocessed.pt,300750
aaaaaeoa_s002_t000_preprocessed.pt,4750
aaaaaelt_s001_t000_preprocessed.pt,320000
aaaaaelz_s001_t000_preprocessed.pt,94000
aaaaaelz_s001_t001_preprocessed.pt,102250
aaaaaelz_s001_t002_preprocessed.pt,117000
aaaaaelz_s002_t000_preprocessed.pt,307000
aaaaaepd_s002_t003_preprocessed.pt,9250
aaaaaepd_s002_t000_preprocessed.pt,161250
aaaaaepd_s002_t001_preprocessed.pt,148250
aaaaaepd_s003_t000_preprocessed.pt,302000
aaaaaepd_s004_t001_preprocessed.pt,309500
aaaaaepd_s001_t000_preprocessed.pt,306250
aaaaaenn_s001_t001_preprocessed.pt,370000
aaaaaemb_s001_t001_preprocessed.pt,292750
aaaaaeob_s001_t000_preprocessed.pt,301500
aaaaaeoi_s001_t000_preprocessed.pt,382500
aaaaaemj_s001_t000_preprocessed.pt,360250
aaaaaenu_s001_t000_preprocessed.pt,330250
aaaaaenu_s003_t000_preprocessed.pt,897750
aaaaaenu_s004_t001_preprocessed.pt,296000
aaaaaenu_s002_t000_preprocessed.pt,892000
aaaaaenz_s001_t001_preprocessed.pt,298250
aaaaaenz_s001_t000_preprocessed.pt,2500
aaaaaepb_s001_t001_preprocessed.pt,313500
aaaaaepa_s001_t000_preprocessed.pt,367500
aaaaaeml_s001_t000_preprocessed.pt,301500
aaaaaenj_s002_t002_preprocessed.pt,272750
aaaaaenj_s002_t001_preprocessed.pt,24500
aaaaaenj_s002_t000_preprocessed.pt,9000
aaaaaenj_s001_t000_preprocessed.pt,300500
aaaaaenc_s001_t000_preprocessed.pt,158750
aaaaaena_s001_t000_preprocessed.pt,306750
aaaaaeoo_s001_t001_preprocessed.pt,298500
aaaaaeoq_s001_t001_preprocessed.pt,277750
aaaaaemx_s001_t000_preprocessed.pt,315250
aaaaaent_s001_t001_preprocessed.pt,252250
aaaaaent_s001_t002_preprocessed.pt,527000
aaaaaend_s001_t003_preprocessed.pt,173750
aaaaaend_s001_t002_preprocessed.pt,121500
aaaaaeng_s001_t000_preprocessed.pt,374750
aaaaaelk_s001_t002_preprocessed.pt,98500
aaaaaelk_s001_t001_preprocessed.pt,70500
aaaaaelk_s001_t000_preprocessed.pt,131500
aaaaaelk_s002_t000_preprocessed.pt,68000
aaaaaelk_s002_t001_preprocessed.pt,250750
aaaaaems_s001_t000_preprocessed.pt,301000
aaaaaeov_s002_t009_preprocessed.pt,1729500
aaaaaeov_s002_t000_preprocessed.pt,25000
aaaaaeov_s002_t002_preprocessed.pt,3500
aaaaaeov_s002_t007_preprocessed.pt,1750
aaaaaeov_s002_t001_preprocessed.pt,14250
aaaaaeov_s001_t000_preprocessed.pt,318750
aaaaaeot_s001_t000_preprocessed.pt,362000
aaaaaeot_s002_t000_preprocessed.pt,300500
aaaaaeot_s003_t000_preprocessed.pt,361750
aaaaaemg_s001_t005_preprocessed.pt,163250
aaaaaemg_s001_t003_preprocessed.pt,104000
aaaaaemg_s001_t004_preprocessed.pt,63500
aaaaaemu_s002_t000_preprocessed.pt,360750
aaaaaemu_s003_t001_preprocessed.pt,328000
aaaaaemu_s003_t000_preprocessed.pt,6000
aaaaaemu_s001_t001_preprocessed.pt,90250
aaaaaemu_s001_t002_preprocessed.pt,44750
aaaaaemu_s001_t003_preprocessed.pt,187250
aaaaaemn_s001_t000_preprocessed.pt,302750
aaaaaeoj_s002_t001_preprocessed.pt,76250
aaaaaeoj_s002_t002_preprocessed.pt,76750
aaaaaeoj_s002_t000_preprocessed.pt,76250
aaaaaeoj_s001_t000_preprocessed.pt,300750
aaaaaenb_s001_t000_preprocessed.pt,303500
aaaaaemh_s001_t003_preprocessed.pt,38750
aaaaaemh_s001_t004_preprocessed.pt,43750
aaaaaemh_s001_t005_preprocessed.pt,168250
aaaaaemh_s001_t002_preprocessed.pt,42750
aaaaaemm_s001_t000_preprocessed.pt,360000
aaaaaemc_s001_t002_preprocessed.pt,135250
aaaaaemc_s001_t001_preprocessed.pt,165250
aaaaaelv_s001_t001_preprocessed.pt,109250
aaaaaelv_s001_t002_preprocessed.pt,192000
aaaaaemk_s001_t003_preprocessed.pt,164000
aaaaaemk_s001_t002_preprocessed.pt,138500
aaaaaenk_s003_t001_preprocessed.pt,314750
aaaaaenk_s001_t000_preprocessed.pt,308500
aaaaaenk_s002_t004_preprocessed.pt,122500
aaaaaenk_s002_t005_preprocessed.pt,21500
aaaaaenk_s002_t003_preprocessed.pt,91250
aaaaaenk_s002_t002_preprocessed.pt,86000
aaaaaenk_s002_t000_preprocessed.pt,127500
aaaaaenk_s002_t001_preprocessed.pt,254250
aaaaaenv_s002_t000_preprocessed.pt,166250
aaaaaenv_s001_t001_preprocessed.pt,298000
aaaaaenf_s001_t000_preprocessed.pt,385750
aaaaaemq_s001_t005_preprocessed.pt,29750
aaaaaemq_s001_t002_preprocessed.pt,5250
aaaaaemq_s001_t003_preprocessed.pt,74750
aaaaaemq_s001_t006_preprocessed.pt,121000
aaaaaemq_s001_t004_preprocessed.pt,65750
aaaaaeoc_s002_t001_preprocessed.pt,340500
aaaaaeoc_s001_t000_preprocessed.pt,301750
aaaaaeoc_s003_t000_preprocessed.pt,355250
aaaaaepe_s002_t001_preprocessed.pt,334500
aaaaaepe_s001_t001_preprocessed.pt,369750
aaaaaeok_s001_t000_preprocessed.pt,299750
aaaaaemi_s001_t001_preprocessed.pt,349250
aaaaaemo_s001_t000_preprocessed.pt,301000
aaaaaemf_s001_t005_preprocessed.pt,145750
aaaaaemf_s001_t003_preprocessed.pt,58000
aaaaaemf_s001_t002_preprocessed.pt,90250
aaaaaemf_s001_t004_preprocessed.pt,5750
aaaaaene_s001_t000_preprocessed.pt,395750
aaaaaens_s001_t000_preprocessed.pt,300250
aaaaainz_s001_t001_preprocessed.pt,258750
aaaaainz_s001_t000_preprocessed.pt,42750
aaaaaiom_s001_t000_preprocessed.pt,676250
aaaaaimc_s001_t000_preprocessed.pt,455750
aaaaaimq_s001_t002_preprocessed.pt,360750
aaaaainv_s001_t001_preprocessed.pt,298250
aaaaailg_s001_t003_preprocessed.pt,204750
aaaaailg_s001_t002_preprocessed.pt,6000
aaaaailg_s001_t001_preprocessed.pt,121000
aaaaaiok_s001_t001_preprocessed.pt,271750
aaaaaiok_s001_t000_preprocessed.pt,29250
aaaaailv_s001_t000_preprocessed.pt,305750
aaaaaiov_s002_t000_preprocessed.pt,302250
